date,prec_tot_hr,press_atm_niv_est_hr,temp_ar_bul_sec_hr,temp_pt_orv,temp_max_hr_ant,temp_min_hr_ant,umi_rel_ar_hr,ven_dir_hr,ven_vel_hr
2001-11-12 03:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 04:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 05:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 06:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 07:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 08:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 09:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 10:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 11:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 12:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 13:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 14:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 15:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 16:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 17:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 18:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 19:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 20:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 21:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 22:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-12 23:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-13 00:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-13 01:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-13 02:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-13 03:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-13 04:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-13 05:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-13 06:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-13 07:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-13 08:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-13 09:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-13 10:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-13 11:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-13 12:00:00,0.0,887.325806451613,20.848387096774193,17.835483870967742,20.925806451612903,20.10967741935484,83.80645161290323,126.87096774193549,1.4
2001-11-13 13:00:00,0.0,886.6,24.8,15.9,25.2,23.9,58.0,218.0,1.4
2001-11-13 14:00:00,0.0,885.7,26.9,17.3,26.9,24.9,56.0,177.0,1.4
2001-11-13 15:00:00,0.0,885.2,28.0,16.0,28.2,27.0,48.0,291.0,2.1
2001-11-13 16:00:00,0.0,884.5,27.9,15.1,28.8,27.5,45.0,319.0,2.8
2001-11-13 17:00:00,0.0,883.4,28.5,13.8,29.7,27.8,40.0,311.0,3.5
2001-11-13 18:00:00,0.0,882.3,27.3,15.9,28.7,27.2,50.0,294.0,3.1
2001-11-13 19:00:00,0.0,882.4,28.0,14.6,29.4,27.5,44.0,295.0,3.4
2001-11-13 20:00:00,0.0,882.2,27.8,12.9,28.0,27.5,40.0,319.0,2.9
2001-11-13 21:00:00,0.0,883.2,24.3,16.9,27.9,24.3,63.0,42.0,2.7
2001-11-13 22:00:00,0.0,884.0,21.6,17.1,24.3,21.5,76.0,322.0,0.5
2001-11-13 23:00:00,0.0,884.8,22.1,17.0,22.2,21.4,73.0,311.0,1.9
2001-11-14 00:00:00,0.0,885.8,21.4,17.0,22.2,21.4,76.0,290.0,3.0
2001-11-14 01:00:00,0.0,886.1,20.3,16.8,21.4,20.3,81.0,281.0,2.5
2001-11-14 02:00:00,0.0,886.0,19.4,16.0,20.3,19.3,80.0,290.0,2.6
2001-11-14 03:00:00,0.0,885.4,19.2,16.2,19.6,19.0,83.0,267.0,3.8
2001-11-14 04:00:00,0.0,884.6,19.0,16.4,19.2,18.9,85.0,265.0,2.3
2001-11-14 05:00:00,0.0,884.1,19.0,16.1,19.1,18.8,83.0,296.0,1.1
2001-11-14 06:00:00,0.2,883.8,19.4,15.0,19.9,19.0,76.0,272.0,3.3
2001-11-14 07:00:00,0.6,884.0,19.0,15.1,19.3,18.3,78.0,260.0,3.0
2001-11-14 08:00:00,0.0,883.9,18.5,16.1,19.3,18.5,86.0,231.0,4.0
2001-11-14 09:00:00,0.0,883.9,18.4,16.0,18.5,18.3,86.0,235.0,1.5
2001-11-14 10:00:00,0.0,884.0,19.2,16.2,19.2,18.4,83.0,281.0,1.7
2001-11-14 11:00:00,0.0,884.2,20.7,16.0,20.7,19.1,74.0,273.0,2.0
2001-11-14 12:00:00,0.0,884.6,23.2,15.8,23.2,20.8,63.0,288.0,1.4
2001-11-14 13:00:00,0.0,885.2,22.8,14.8,23.6,22.8,61.0,306.0,2.6
2001-11-14 14:00:00,0.2,885.7,20.8,18.5,22.8,20.8,86.0,353.0,3.5
2001-11-14 15:00:00,0.0,884.9,21.9,17.6,22.0,20.7,76.0,330.0,3.9
2001-11-14 16:00:00,0.0,883.9,23.6,17.2,24.2,22.0,67.0,322.0,4.4
2001-11-14 17:00:00,0.0,882.9,25.1,17.1,25.4,23.3,61.0,299.0,4.1
2001-11-14 18:00:00,0.0,881.6,25.8,17.5,26.4,24.8,60.0,313.0,4.1
2001-11-14 19:00:00,0.0,880.7,25.3,17.0,25.9,24.6,60.0,314.0,3.6
2001-11-14 20:00:00,0.0,880.6,25.3,15.6,25.7,25.2,55.0,321.0,4.0
2001-11-14 21:00:00,0.0,881.7,23.9,15.8,25.5,23.9,61.0,292.0,2.2
2001-11-14 22:00:00,0.0,882.9,22.8,16.7,23.8,22.8,69.0,326.0,1.9
2001-11-14 23:00:00,0.0,883.6,22.1,17.4,22.8,22.1,75.0,288.0,2.4
2001-11-15 00:00:00,0.0,884.4,21.0,17.6,22.0,21.0,81.0,346.0,2.4
2001-11-15 01:00:00,0.0,885.3,20.5,17.4,21.4,20.5,82.0,317.0,4.9
2001-11-15 02:00:00,0.0,885.2,19.3,17.0,20.5,19.3,86.0,322.0,3.6
2001-11-15 03:00:00,0.0,884.5,19.4,16.3,19.4,19.2,82.0,325.0,2.5
2001-11-15 04:00:00,0.0,883.9,19.8,16.0,19.8,19.3,79.0,302.0,2.0
2001-11-15 05:00:00,0.0,883.6,19.1,16.4,20.0,19.1,84.0,274.0,4.3
2001-11-15 06:00:00,0.0,883.1,18.5,16.4,19.1,18.5,88.0,282.0,3.6
2001-11-15 07:00:00,0.2,883.4,18.2,16.7,18.5,18.2,91.0,316.0,2.4
2001-11-15 08:00:00,0.0,884.0,18.2,16.3,18.4,18.2,89.0,292.0,3.4
2001-11-15 09:00:00,0.6,884.4,18.0,16.7,18.2,18.0,92.0,299.0,3.1
2001-11-15 10:00:00,0.4,885.3,18.1,16.9,18.1,17.9,93.0,313.0,2.9
2001-11-15 11:00:00,0.4,886.5,18.5,17.4,18.5,18.1,93.0,312.0,2.9
2001-11-15 12:00:00,1.0,886.8,18.8,17.5,19.0,18.5,92.0,321.0,2.9
2001-11-15 13:00:00,0.0,886.0,21.2,18.2,21.2,18.9,83.0,311.0,3.8
2001-11-15 14:00:00,0.0,885.5,22.9,16.6,24.0,20.9,68.0,277.0,4.6
2001-11-15 15:00:00,0.0,884.8,26.0,17.1,26.7,22.7,58.0,295.0,4.3
2001-11-15 16:00:00,0.0,884.5,24.9,16.6,26.3,24.6,60.0,255.0,4.6
2001-11-15 17:00:00,0.0,883.8,25.0,16.7,25.2,23.3,60.0,254.0,5.1
2001-11-15 18:00:00,0.0,883.1,24.2,17.7,25.6,23.9,67.0,304.0,3.0
2001-11-15 19:00:00,0.0,882.6,25.2,17.1,25.4,24.2,61.0,261.0,2.8
2001-11-15 20:00:00,0.0,882.5,24.4,15.5,25.6,24.4,58.0,235.0,2.1
2001-11-15 21:00:00,0.0,882.8,23.7,15.5,24.7,23.7,60.0,256.0,2.4
2001-11-15 22:00:00,0.0,883.5,22.2,16.0,23.7,22.2,68.0,247.0,2.2
2001-11-15 23:00:00,0.0,884.4,21.4,16.1,22.3,21.4,72.0,297.0,1.5
2001-11-16 00:00:00,0.0,885.3,20.9,16.4,21.4,20.9,76.0,291.0,1.3
2001-11-16 01:00:00,0.0,885.9,20.1,17.1,20.9,20.1,83.0,349.0,0.9
2001-11-16 02:00:00,0.0,886.6,20.3,16.7,20.4,20.0,79.0,312.0,1.5
2001-11-16 03:00:00,0.0,885.9,20.0,17.0,20.3,20.0,83.0,304.0,1.5
2001-11-16 04:00:00,0.0,885.4,19.1,16.9,20.0,19.1,87.0,303.0,1.5
2001-11-16 05:00:00,0.0,884.9,18.4,16.6,19.1,18.4,89.0,334.0,1.0
2001-11-16 06:00:00,0.0,884.7,18.4,16.8,18.5,18.3,90.0,294.0,1.5
2001-11-16 07:00:00,0.0,884.8,17.9,16.5,18.5,17.9,92.0,284.0,1.4
2001-11-16 08:00:00,0.0,885.0,17.7,16.1,17.8,17.6,90.0,279.0,1.5
2001-11-16 09:00:00,0.0,885.5,17.9,16.4,17.9,17.5,91.0,292.0,1.4
2001-11-16 10:00:00,0.0,886.4,19.1,17.6,19.1,17.9,91.0,306.0,1.7
2001-11-16 11:00:00,0.0,887.0,21.5,18.2,21.5,19.2,81.0,282.0,2.7
2001-11-16 12:00:00,0.0,887.5,23.0,17.6,23.1,21.5,71.0,265.0,1.7
2001-11-16 13:00:00,0.0,887.6,24.0,17.1,24.1,22.8,65.0,198.0,1.1
2001-11-16 14:00:00,0.0,887.5,24.1,16.7,25.4,24.0,63.0,154.0,1.7
2001-11-16 15:00:00,0.0,886.7,26.3,16.7,26.5,24.1,56.0,4.0,1.4
2001-11-16 16:00:00,0.0,886.0,26.5,15.9,27.8,26.5,52.0,85.0,1.6
2001-11-16 17:00:00,0.0,884.9,27.2,14.9,27.7,26.2,47.0,183.0,0.7
2001-11-16 18:00:00,0.0,884.3,26.549999999999997,16.0,27.549999999999997,26.0,52.5,265.0,1.4
2001-11-16 19:00:00,0.0,883.7,25.9,17.1,27.4,25.8,58.0,347.0,2.1
2001-11-16 20:00:00,0.0,883.6,25.6,17.3,26.0,25.6,60.0,307.0,2.4
2001-11-16 21:00:00,0.0,884.2,22.3,18.6,25.5,22.3,80.0,283.0,2.5
2001-11-16 22:00:00,0.6,885.2,22.0,18.4,22.3,21.9,80.0,42.0,2.9
2001-11-16 23:00:00,18.6,886.2,18.7,17.7,22.0,18.7,94.0,49.0,3.0
2001-11-17 00:00:00,2.2,886.6,19.2,18.2,19.3,18.7,94.0,12.0,2.9
2001-11-17 01:00:00,0.4,887.4,19.1,17.9,19.4,19.1,93.0,244.0,1.0
2001-11-17 02:00:00,0.0,887.3,19.3,18.1,19.5,19.0,92.0,340.0,1.1
2001-11-17 03:00:00,0.0,886.9,18.9,17.9,19.4,18.8,94.0,319.0,0.3
2001-11-17 04:00:00,0.0,886.1,19.3,17.4,19.3,18.8,89.0,23.0,2.1
2001-11-17 05:00:00,0.2,885.6,18.7,17.7,19.4,18.7,94.0,315.0,0.1
2001-11-17 06:00:00,0.0,885.0,18.8,17.8,18.8,18.7,94.0,355.0,1.1
2001-11-17 07:00:00,0.0,885.0,18.7,17.6,18.8,18.6,93.0,320.0,1.4
2001-11-17 08:00:00,0.0,885.4,19.0,17.6,19.0,18.7,92.0,323.0,0.9
2001-11-17 09:00:00,0.0,886.1,19.1,17.9,19.1,18.8,93.0,290.0,0.9
2001-11-17 10:00:00,0.0,886.6,20.7,18.7,20.7,19.1,88.0,8.0,0.5
2001-11-17 11:00:00,0.0,886.9,23.4,19.1,23.4,20.8,77.0,11.0,2.7
2001-11-17 12:00:00,0.0,887.4,24.0,19.1,24.4,23.4,74.0,352.0,3.2
2001-11-17 13:00:00,0.0,887.5,24.8,18.3,25.1,24.0,67.0,340.0,2.1
2001-11-17 14:00:00,0.0,886.9,26.2,18.1,26.4,24.6,61.0,299.0,0.6
2001-11-17 15:00:00,0.0,886.1,26.4,17.0,26.6,25.8,56.0,89.0,2.0
2001-11-17 16:00:00,0.0,885.3,23.6,17.4,26.7,23.6,68.0,42.0,5.0
2001-11-17 17:00:00,0.0,883.9,24.0,17.9,24.0,22.0,68.0,25.0,2.3
2001-11-17 18:00:00,0.0,883.7,24.9,17.2,25.1,24.1,62.0,8.0,1.4
2001-11-17 19:00:00,0.0,883.1,25.5,16.7,25.5,24.9,58.0,71.0,1.4
2001-11-17 20:00:00,0.0,883.1,24.9,18.1,25.6,24.9,66.0,27.0,1.7
2001-11-17 21:00:00,0.0,884.2,22.5,18.7,24.9,22.5,79.0,333.0,3.5
2001-11-17 22:00:00,0.0,884.7,21.0,18.8,22.5,21.0,87.0,325.0,3.0
2001-11-17 23:00:00,0.2,885.5,20.8,18.8,21.0,20.8,89.0,331.0,1.6
2001-11-18 00:00:00,0.0,886.5,20.4,18.5,20.8,20.4,89.0,323.0,1.5
2001-11-18 01:00:00,0.0,887.1,20.3,18.6,20.4,20.2,90.0,156.0,0.2
2001-11-18 02:00:00,0.0,887.0,20.4,18.7,20.5,20.1,90.0,158.0,0.9
2001-11-18 03:00:00,0.0,886.1,19.8,18.6,20.4,19.8,93.0,119.0,0.8
2001-11-18 04:00:00,0.0,885.3,19.2,18.0,19.8,19.2,93.0,186.0,0.1
2001-11-18 05:00:00,0.0,884.7,18.6,17.7,19.5,18.6,94.0,204.0,0.0
2001-11-18 06:00:00,0.2,884.5,18.8,17.9,19.2,18.6,95.0,196.0,0.1
2001-11-18 07:00:00,0.0,884.7,19.3,18.5,19.3,18.8,95.0,335.0,1.1
2001-11-18 08:00:00,0.0,885.1,19.4,18.6,19.4,19.2,96.0,24.0,0.5
2001-11-18 09:00:00,0.0,885.8,19.8,18.7,19.8,19.3,93.0,90.0,0.1
2001-11-18 10:00:00,0.0,886.3,20.4,19.4,20.4,19.7,94.0,144.0,0.9
2001-11-18 11:00:00,0.0,886.8,21.2,18.6,21.3,20.4,85.0,86.0,1.7
2001-11-18 12:00:00,0.0,886.9,22.5,18.9,22.5,21.2,80.0,67.0,1.7
2001-11-18 13:00:00,1.0,886.9,21.6,19.1,22.9,21.6,85.0,21.0,3.2
2001-11-18 14:00:00,0.0,886.4,22.3,18.7,24.4,21.6,80.0,355.0,4.6
2001-11-18 15:00:00,0.0,886.3,21.8,18.5,22.6,21.8,82.0,326.0,2.1
2001-11-18 16:00:00,0.8,885.6,21.4,19.1,21.9,21.3,87.0,322.0,1.4
2001-11-18 17:00:00,0.2,885.0,22.5,19.3,23.6,21.4,82.0,49.0,3.3
2001-11-18 18:00:00,6.6,885.0,19.1,18.2,22.3,18.7,95.0,1.0,5.3
2001-11-18 19:00:00,1.2,884.5,19.0,17.8,19.3,19.0,92.0,330.0,5.0
2001-11-18 20:00:00,0.2,884.6,19.2,17.6,19.3,19.0,90.0,326.0,4.1
2001-11-18 21:00:00,0.0,884.7,19.1,17.8,19.2,19.1,92.0,328.0,3.2
2001-11-18 22:00:00,0.0,885.0,19.0,17.6,19.2,19.0,92.0,328.0,2.6
2001-11-18 23:00:00,0.0,885.6,18.9,17.5,19.0,18.9,91.0,333.0,2.1
2001-11-19 00:00:00,0.0,886.2,18.9,17.5,18.9,18.9,92.0,336.0,1.5
2001-11-19 01:00:00,0.0,887.3,19.0,17.5,19.0,18.9,91.0,335.0,2.3
2001-11-19 02:00:00,0.0,887.7,18.8,17.6,19.0,18.8,93.0,339.0,3.0
2001-11-19 03:00:00,0.2,887.4,18.7,17.6,18.9,18.7,94.0,321.0,1.4
2001-11-19 04:00:00,1.0,886.9,18.5,17.7,18.7,18.5,95.0,318.0,1.2
2001-11-19 05:00:00,0.4,886.2,18.5,17.7,18.5,18.5,95.0,332.0,1.7
2001-11-19 06:00:00,0.0,885.5,18.5,17.8,18.6,18.5,96.0,355.0,2.6
2001-11-19 07:00:00,0.0,885.9,18.5,17.7,18.6,18.5,95.0,348.0,2.4
2001-11-19 08:00:00,0.0,886.3,18.5,17.8,18.5,18.4,96.0,356.0,2.2
2001-11-19 09:00:00,0.0,886.7,18.6,17.7,18.6,18.5,95.0,360.0,2.3
2001-11-19 10:00:00,0.0,887.6,18.7,17.8,18.8,18.5,94.0,332.0,2.4
2001-11-19 11:00:00,0.0,888.4,19.0,18.0,19.0,18.7,94.0,341.0,2.3
2001-11-19 12:00:00,2.8,889.0,18.7,17.8,19.1,18.7,94.0,315.0,3.5
2001-11-19 13:00:00,1.0,888.8,19.2,17.4,19.2,18.7,90.0,292.0,2.1
2001-11-19 14:00:00,0.0,888.2,19.6,17.4,20.1,19.2,87.0,304.0,3.9
2001-11-19 15:00:00,0.6,887.3,20.2,17.8,20.2,19.4,86.0,311.0,2.7
2001-11-19 16:00:00,0.0,886.3,23.4,17.9,23.4,20.3,72.0,347.0,4.1
2001-11-19 17:00:00,0.0,886.0,23.5,17.3,24.8,23.4,68.0,323.0,3.7
2001-11-19 18:00:00,0.0,885.5,25.2,17.4,25.2,23.4,62.0,315.0,3.4
2001-11-19 19:00:00,0.0,884.8,23.6,16.6,25.1,23.6,65.0,333.0,3.2
2001-11-19 20:00:00,0.0,885.0,22.7,17.0,23.6,22.7,70.0,273.0,1.9
2001-11-19 21:00:00,0.0,885.2,21.8,17.0,22.7,21.8,74.0,280.0,0.7
2001-11-19 22:00:00,0.0,885.2,21.7,17.6,21.8,21.5,78.0,60.0,0.0
2001-11-19 23:00:00,0.0,885.9,20.4,17.9,21.7,20.4,85.0,278.0,1.4
2001-11-20 00:00:00,0.0,886.4,20.4,18.2,20.4,20.3,87.0,68.0,0.3
2001-11-20 01:00:00,0.2,887.1,19.7,18.6,20.4,19.7,94.0,319.0,0.3
2001-11-20 02:00:00,0.2,887.2,19.5,18.5,19.7,19.5,94.0,209.0,0.0
2001-11-20 03:00:00,0.0,886.5,19.5,18.6,19.6,19.5,94.0,158.0,0.0
2001-11-20 04:00:00,0.0,886.0,19.5,18.6,19.6,19.4,95.0,354.0,0.0
2001-11-20 05:00:00,0.2,885.0,19.1,17.9,19.5,19.0,93.0,154.0,1.0
2001-11-20 06:00:00,0.0,884.9,19.0,18.2,19.2,18.9,95.0,360.0,1.1
2001-11-20 07:00:00,0.0,884.9,19.1,18.2,19.1,19.0,95.0,62.0,0.0
2001-11-20 08:00:00,0.0,884.9,19.2,18.4,19.3,19.0,95.0,110.0,1.0
2001-11-20 09:00:00,0.0,885.4,19.2,18.4,19.3,19.2,95.0,65.0,0.9
2001-11-20 10:00:00,0.0,886.0,19.8,18.5,19.8,19.2,92.0,78.0,0.0
2001-11-20 11:00:00,0.0,886.6,20.75,18.45,20.75,20.049999999999997,87.0,216.0,0.6
2001-11-20 12:00:00,0.0,887.2,21.7,18.4,21.7,20.9,82.0,354.0,1.2
2001-11-20 13:00:00,0.0,887.1,22.45,18.049999999999997,22.549999999999997,21.549999999999997,76.5,253.0,1.15
2001-11-20 14:00:00,0.0,887.0,23.2,17.7,23.4,22.2,71.0,152.0,1.1
2001-11-20 15:00:00,0.0,886.3,24.1,18.2,24.2,23.2,70.0,205.0,1.5
2001-11-20 16:00:00,0.0,885.25,24.8,17.6,24.9,24.1,65.0,232.0,2.4
2001-11-20 17:00:00,0.0,884.2,25.5,17.0,25.6,25.0,60.0,259.0,3.3
2001-11-20 18:00:00,0.0,883.7,25.7,15.6,25.7,24.9,54.0,249.0,3.0
2001-11-20 19:00:00,0.0,883.4,24.7,16.0,25.8,24.7,59.0,277.0,3.3
2001-11-20 20:00:00,0.2,883.7,20.9,17.5,24.7,20.9,81.0,215.0,4.8
2001-11-20 21:00:00,0.0,884.9,20.1,17.7,21.1,20.1,86.0,137.0,2.6
2001-11-20 22:00:00,2.2,885.5,19.6,18.2,20.2,19.6,91.0,124.0,0.7
2001-11-20 23:00:00,1.0,885.9,19.2,18.2,19.7,19.2,94.0,87.0,2.4
2001-11-21 00:00:00,0.0,886.5,19.2,18.1,19.3,19.2,94.0,59.0,2.3
2001-11-21 01:00:00,0.0,886.6,19.1,17.7,19.2,19.1,92.0,74.0,2.0
2001-11-21 02:00:00,0.0,886.6,18.8,17.7,19.2,18.8,94.0,314.0,0.0
2001-11-21 03:00:00,0.2,886.4,19.0,17.9,19.1,18.8,93.0,21.0,0.2
2001-11-21 04:00:00,0.4,886.3,18.8,17.7,19.0,18.8,93.0,37.0,0.6
2001-11-21 05:00:00,0.8,886.1,18.6,17.7,18.8,18.6,94.0,14.0,1.6
2001-11-21 06:00:00,0.6,885.6,18.2,17.3,18.6,18.2,94.0,64.0,2.0
2001-11-21 07:00:00,0.0,885.7,18.3,17.3,18.3,18.2,94.0,117.0,0.5
2001-11-21 08:00:00,0.0,885.9,18.3,17.3,18.3,18.2,94.0,65.0,0.9
2001-11-21 09:00:00,0.0,886.5,18.4,17.4,18.4,18.2,94.0,209.0,0.1
2001-11-21 10:00:00,0.0,887.0,19.0,17.2,19.0,18.3,89.0,66.0,1.3
2001-11-21 11:00:00,0.0,887.3,19.3,17.1,19.3,19.0,87.0,37.0,2.3
2001-11-21 12:00:00,0.2,887.9,19.9,18.0,19.9,19.3,89.0,359.0,1.8
2001-11-21 13:00:00,0.6,888.0,20.4,18.8,20.5,19.8,90.0,325.0,1.3
2001-11-21 14:00:00,0.2,887.9,20.9,18.0,21.0,20.4,83.0,350.0,2.1
2001-11-21 15:00:00,1.4,887.2,20.7,18.3,21.0,20.0,86.0,287.0,1.8
2001-11-21 16:00:00,0.0,887.1,20.1,18.1,21.9,20.1,88.0,274.0,4.4
2001-11-21 17:00:00,0.2,886.9,18.5,16.8,20.1,18.2,90.0,313.0,3.6
2001-11-21 18:00:00,0.2,886.4,19.9,16.3,20.0,18.4,80.0,325.0,4.5
2001-11-21 19:00:00,0.0,886.1,20.6,16.2,20.7,20.0,76.0,323.0,3.2
2001-11-21 20:00:00,0.0,885.5,20.6,16.7,20.9,20.5,78.0,328.0,3.3
2001-11-21 21:00:00,0.0,885.8,20.2,16.4,20.9,20.2,79.0,334.0,2.5
2001-11-21 22:00:00,0.0,886.2,19.1,17.1,20.2,19.1,89.0,15.0,2.5
2001-11-21 23:00:00,0.0,886.5,18.1,16.8,19.0,18.1,92.0,11.0,2.0
2001-11-22 00:00:00,0.0,887.5,18.3,17.1,18.3,17.8,93.0,29.0,1.5
2001-11-22 01:00:00,0.0,887.9,18.0,16.9,18.3,18.0,93.0,15.0,1.8
2001-11-22 02:00:00,0.0,887.9,17.8,16.9,18.0,17.8,94.0,33.0,1.9
2001-11-22 03:00:00,0.0,887.7,17.6,16.7,17.9,17.6,94.0,11.0,1.5
2001-11-22 04:00:00,0.0,887.4,17.6,16.6,17.7,17.6,94.0,19.0,2.3
2001-11-22 05:00:00,0.0,887.4,17.7,16.7,17.7,17.6,94.0,350.0,1.8
2001-11-22 06:00:00,0.0,887.2,17.6,16.6,17.8,17.6,94.0,5.0,1.2
2001-11-22 07:00:00,0.0,887.2,17.5,16.5,17.6,17.5,94.0,326.0,1.0
2001-11-22 08:00:00,0.0,887.2,17.6,16.4,17.7,17.5,93.0,348.0,1.8
2001-11-22 09:00:00,0.0,887.4,17.4,16.3,17.6,17.4,94.0,331.0,1.3
2001-11-22 10:00:00,0.0,888.1,19.0,16.8,19.0,17.4,87.0,6.0,1.9
2001-11-22 11:00:00,0.0,888.8,20.5,17.2,20.5,19.0,81.0,10.0,2.0
2001-11-22 12:00:00,0.0,888.9,20.5,16.9,20.6,20.3,80.0,341.0,2.8
2001-11-22 13:00:00,0.0,889.2,19.9,17.1,20.7,19.9,84.0,353.0,2.8
2001-11-22 14:00:00,0.0,888.7,22.3,18.7,22.3,19.9,80.0,349.0,2.7
2001-11-22 15:00:00,0.0,888.3,22.2,17.6,23.3,21.6,75.0,1.0,3.2
2001-11-22 16:00:00,0.6,887.4,23.0,16.2,23.2,20.9,66.0,301.0,1.7
2001-11-22 17:00:00,0.8,886.9,20.2,18.1,23.6,20.1,88.0,18.0,3.8
2001-11-22 18:00:00,0.0,886.1,20.9,18.3,20.9,20.2,85.0,35.0,2.0
2001-11-22 19:00:00,0.0,884.9,23.1,16.9,23.4,21.0,68.0,17.0,2.7
2001-11-22 20:00:00,0.0,884.5,23.5,16.1,24.2,23.0,63.0,342.0,4.3
2001-11-22 21:00:00,0.0,884.8,22.4,16.3,23.8,22.4,68.0,353.0,2.8
2001-11-22 22:00:00,0.0,884.8,21.1,16.5,22.3,21.1,75.0,4.0,2.2
2001-11-22 23:00:00,0.0,885.2,19.8,17.0,21.0,19.8,84.0,14.0,2.2
2001-11-23 00:00:00,0.0,885.4,19.2,17.0,19.9,19.1,87.0,6.0,2.9
2001-11-23 01:00:00,0.0,886.0,18.8,16.4,19.2,18.8,86.0,348.0,1.4
2001-11-23 02:00:00,0.0,886.1,19.1,15.9,19.1,18.5,82.0,4.0,1.9
